"YEAR_SEMESTER","EDAD_MOD","NIVEL","SEDE_NOMBRE_MAT","n"
"2019 - 2",23,"Pregrado","Bogotá",611
"2019 - 2",23,"Pregrado","Manizales",119
"2019 - 2",23,"Pregrado","Medellín",222
"2019 - 2",23,"Pregrado","Palmira",29
"2019 - 2",24,"Doctorado","Bogotá",1
"2019 - 2",24,"Especialización","Bogotá",42
"2019 - 2",24,"Especialización","Manizales",20
"2019 - 2",24,"Especialización","Medellín",31
"2019 - 2",24,"Maestría","Bogotá",13
"2019 - 2",24,"Maestría","Manizales",3
"2019 - 2",24,"Maestría","Medellín",4
"2019 - 2",24,"Maestría","Palmira",1
"2019 - 2",24,"Pregrado","Bogotá",606
"2019 - 2",24,"Pregrado","Manizales",88
"2019 - 2",24,"Pregrado","Medellín",179
"2019 - 2",24,"Pregrado","Palmira",49
"2019 - 2",25,"Especialización","Bogotá",54
"2019 - 2",25,"Especialización","Manizales",27
"2019 - 2",25,"Especialización","Medellín",38
"2019 - 2",25,"Maestría","Bogotá",32
"2019 - 2",25,"Maestría","Manizales",7
"2019 - 2",25,"Maestría","Medellín",16
"2019 - 2",25,"Maestría","Palmira",3
"2019 - 2",25,"Pregrado","Bogotá",401
"2019 - 2",25,"Pregrado","Manizales",69
"2019 - 2",25,"Pregrado","Medellín",138
"2019 - 2",25,"Pregrado","Palmira",33
"2019 - 2",26,"Especialidades Médicas","Bogotá",8
"2019 - 2",26,"Especialización","Bogotá",70
"2019 - 2",26,"Especialización","Manizales",16
"2019 - 2",26,"Especialización","Medellín",44
"2019 - 2",26,"Maestría","Bogotá",61
"2019 - 2",26,"Maestría","Manizales",5
"2019 - 2",26,"Maestría","Medellín",12
"2019 - 2",26,"Maestría","Palmira",2
"2019 - 2",26,"Pregrado","Bogotá",270
"2019 - 2",26,"Pregrado","Manizales",44
"2019 - 2",26,"Pregrado","Medellín",96
"2019 - 2",26,"Pregrado","Palmira",32
"2019 - 2",27,"Doctorado","Bogotá",1
"2019 - 2",27,"Especialidades Médicas","Bogotá",5
"2019 - 2",27,"Especialización","Bogotá",56
"2019 - 2",27,"Especialización","Manizales",22
"2019 - 2",27,"Especialización","Medellín",33
"2019 - 2",27,"Maestría","Bogotá",68
"2019 - 2",27,"Maestría","Manizales",4
"2019 - 2",27,"Maestría","Medellín",20
"2019 - 2",27,"Maestría","Palmira",3
"2019 - 2",27,"Pregrado","Bogotá",171
"2019 - 2",27,"Pregrado","Manizales",19
"2019 - 2",27,"Pregrado","Medellín",55
"2019 - 2",27,"Pregrado","Palmira",18
"2019 - 2",28,"Doctorado","Bogotá",2
"2019 - 2",28,"Doctorado","Medellín",2
"2019 - 2",28,"Especialidades Médicas","Bogotá",3
"2019 - 2",28,"Especialización","Bogotá",38
"2019 - 2",28,"Especialización","Manizales",12
"2019 - 2",28,"Especialización","Medellín",20
"2019 - 2",28,"Maestría","Bogotá",70
"2019 - 2",28,"Maestría","Manizales",6
"2019 - 2",28,"Maestría","Medellín",28
"2019 - 2",28,"Maestría","Palmira",4
"2019 - 2",28,"Pregrado","Bogotá",117
"2019 - 2",28,"Pregrado","Manizales",19
"2019 - 2",28,"Pregrado","Medellín",29
"2019 - 2",28,"Pregrado","Palmira",12
"2019 - 2",29,"Doctorado","Bogotá",3
"2019 - 2",29,"Doctorado","Medellín",2
"2019 - 2",29,"Especialidades Médicas","Bogotá",5
"2019 - 2",29,"Especialización","Bogotá",38
"2019 - 2",29,"Especialización","Manizales",7
"2019 - 2",29,"Especialización","Medellín",17
"2019 - 2",29,"Maestría","Bogotá",78
"2019 - 2",29,"Maestría","Manizales",2
"2019 - 2",29,"Maestría","Medellín",20
"2019 - 2",29,"Maestría","Palmira",7
"2019 - 2",29,"Pregrado","Bogotá",71
"2019 - 2",29,"Pregrado","Manizales",14
"2019 - 2",29,"Pregrado","Medellín",24
"2019 - 2",29,"Pregrado","Palmira",7
"2019 - 2",30,"Doctorado","Bogotá",5
"2019 - 2",30,"Doctorado","Manizales",1
"2019 - 2",30,"Doctorado","Medellín",3
"2019 - 2",30,"Especialidades Médicas","Bogotá",2
"2019 - 2",30,"Especialización","Bogotá",32
"2019 - 2",30,"Especialización","Manizales",14
"2019 - 2",30,"Especialización","Medellín",18
"2019 - 2",30,"Maestría","Bogotá",51
"2019 - 2",30,"Maestría","Manizales",4
"2019 - 2",30,"Maestría","Medellín",15
"2019 - 2",30,"Maestría","Palmira",6
"2019 - 2",30,"Pregrado","Bogotá",81
"2019 - 2",30,"Pregrado","Manizales",9
"2019 - 2",30,"Pregrado","Medellín",19
"2019 - 2",30,"Pregrado","Palmira",7
"2019 - 2",31,"Doctorado","Bogotá",3
"2019 - 2",31,"Doctorado","Medellín",3
"2019 - 2",31,"Especialidades Médicas","Bogotá",5
"2019 - 2",31,"Especialización","Bogotá",21
"2019 - 2",31,"Especialización","Manizales",12
"2019 - 2",31,"Especialización","Medellín",15
"2019 - 2",31,"Maestría","Bogotá",41
"2019 - 2",31,"Maestría","Manizales",4
"2019 - 2",31,"Maestría","Medellín",19
"2019 - 2",31,"Maestría","Palmira",5
"2019 - 2",31,"Pregrado","Bogotá",45
"2019 - 2",31,"Pregrado","Manizales",10
"2019 - 2",31,"Pregrado","Medellín",16
"2019 - 2",31,"Pregrado","Palmira",6
"2019 - 2",32,"Doctorado","Bogotá",2
"2019 - 2",32,"Doctorado","Medellín",6
"2019 - 2",32,"Doctorado","Palmira",2
"2019 - 2",32,"Especialidades Médicas","Bogotá",4
"2019 - 2",32,"Especialización","Bogotá",16
"2019 - 2",32,"Especialización","Manizales",7
"2019 - 2",32,"Especialización","Medellín",5
"2019 - 2",32,"Maestría","Bogotá",44
"2019 - 2",32,"Maestría","Manizales",3
"2019 - 2",32,"Maestría","Medellín",11
"2019 - 2",32,"Maestría","Palmira",3
"2019 - 2",32,"Pregrado","Bogotá",34
"2019 - 2",32,"Pregrado","Manizales",5
"2019 - 2",32,"Pregrado","Medellín",9
"2019 - 2",32,"Pregrado","Palmira",4
"2019 - 2",33,"Doctorado","Bogotá",7
"2019 - 2",33,"Doctorado","Medellín",3
"2019 - 2",33,"Especialidades Médicas","Bogotá",2
"2019 - 2",33,"Especialización","Bogotá",16
"2019 - 2",33,"Especialización","Manizales",5
"2019 - 2",33,"Especialización","Medellín",11
"2019 - 2",33,"Maestría","Bogotá",38
"2019 - 2",33,"Maestría","Manizales",1
"2019 - 2",33,"Maestría","Medellín",11
"2019 - 2",33,"Maestría","Palmira",3
"2019 - 2",33,"Pregrado","Bogotá",28
"2019 - 2",33,"Pregrado","Manizales",5
"2019 - 2",33,"Pregrado","Medellín",12
"2019 - 2",33,"Pregrado","Palmira",3
"2019 - 2",34,"Doctorado","Bogotá",8
"2019 - 2",34,"Doctorado","Medellín",5
"2019 - 2",34,"Doctorado","Palmira",2
"2019 - 2",34,"Especialidades Médicas","Bogotá",2
"2019 - 2",34,"Especialización","Bogotá",20
"2019 - 2",34,"Especialización","Manizales",12
"2019 - 2",34,"Especialización","Medellín",10
"2019 - 2",34,"Maestría","Bogotá",24
"2019 - 2",34,"Maestría","Manizales",5
"2019 - 2",34,"Maestría","Medellín",7
"2019 - 2",34,"Maestría","Palmira",1
"2019 - 2",34,"Pregrado","Bogotá",23
"2019 - 2",34,"Pregrado","Manizales",5
"2019 - 2",34,"Pregrado","Medellín",4
"2019 - 2",34,"Pregrado","Palmira",2
"2019 - 2",35,"Doctorado","Bogotá",3
"2019 - 2",35,"Doctorado","Medellín",1
"2019 - 2",35,"Doctorado","Palmira",4
"2019 - 2",35,"Especialización","Bogotá",17
"2019 - 2",35,"Especialización","Manizales",7
"2019 - 2",35,"Especialización","Medellín",6
"2019 - 2",35,"Maestría","Bogotá",18
"2019 - 2",35,"Maestría","Manizales",1
"2019 - 2",35,"Maestría","Medellín",14
"2019 - 2",35,"Maestría","Palmira",2
"2019 - 2",35,"Pregrado","Bogotá",18
"2019 - 2",35,"Pregrado","Manizales",2
"2019 - 2",35,"Pregrado","Medellín",4
"2019 - 2",35,"Pregrado","Palmira",2
"2019 - 2",36,"Doctorado","Bogotá",7
"2019 - 2",36,"Doctorado","Manizales",1
"2019 - 2",36,"Doctorado","Medellín",2
"2019 - 2",36,"Especialización","Bogotá",13
"2019 - 2",36,"Especialización","Manizales",8
"2019 - 2",36,"Especialización","Medellín",3
"2019 - 2",36,"Maestría","Bogotá",26
"2019 - 2",36,"Maestría","Manizales",1
"2019 - 2",36,"Maestría","Medellín",9
"2019 - 2",36,"Maestría","Palmira",4
"2019 - 2",36,"Pregrado","Bogotá",13
"2019 - 2",36,"Pregrado","Manizales",1
"2019 - 2",36,"Pregrado","Medellín",2
"2019 - 2",37,"Doctorado","Bogotá",5
"2019 - 2",37,"Doctorado","Manizales",1
"2019 - 2",37,"Doctorado","Medellín",1
"2019 - 2",37,"Especialidades Médicas","Bogotá",1
"2019 - 2",37,"Especialización","Bogotá",14
"2019 - 2",37,"Especialización","Manizales",6
"2019 - 2",37,"Especialización","Medellín",1
"2019 - 2",37,"Maestría","Bogotá",20
"2019 - 2",37,"Maestría","Medellín",3
"2019 - 2",37,"Pregrado","Bogotá",2
"2019 - 2",37,"Pregrado","Medellín",4
"2019 - 2",37,"Pregrado","Palmira",1
"2019 - 2",38,"Doctorado","Bogotá",2
"2019 - 2",38,"Doctorado","Caribe",1
"2019 - 2",38,"Doctorado","Medellín",5
"2019 - 2",38,"Doctorado","Palmira",1
"2019 - 2",38,"Especialidades Médicas","Bogotá",1
"2019 - 2",38,"Especialización","Bogotá",7
"2019 - 2",38,"Especialización","Manizales",3
"2019 - 2",38,"Especialización","Medellín",2
"2019 - 2",38,"Maestría","Bogotá",15
"2019 - 2",38,"Maestría","Caribe",1
"2019 - 2",38,"Maestría","Medellín",9
"2019 - 2",38,"Maestría","Palmira",4
"2019 - 2",38,"Pregrado","Bogotá",7
"2019 - 2",38,"Pregrado","Manizales",4
"2019 - 2",38,"Pregrado","Medellín",2
"2019 - 2",39,"Doctorado","Bogotá",5
"2019 - 2",39,"Doctorado","Medellín",2
"2019 - 2",39,"Especialidades Médicas","Bogotá",2
"2019 - 2",39,"Especialización","Bogotá",10
"2019 - 2",39,"Especialización","Manizales",4
"2019 - 2",39,"Especialización","Medellín",1
"2019 - 2",39,"Maestría","Bogotá",15
"2019 - 2",39,"Maestría","Manizales",2
"2019 - 2",39,"Maestría","Medellín",9
"2019 - 2",39,"Maestría","Palmira",2
"2019 - 2",39,"Pregrado","Bogotá",8
"2019 - 2",39,"Pregrado","Manizales",2
"2019 - 2",39,"Pregrado","Medellín",4
"2019 - 2",40,"Doctorado","Bogotá",5
"2019 - 2",40,"Doctorado","Medellín",2
"2019 - 2",40,"Especialización","Bogotá",6
"2019 - 2",40,"Especialización","Manizales",5
"2019 - 2",40,"Especialización","Medellín",3
"2019 - 2",40,"Maestría","Bogotá",12
"2019 - 2",40,"Maestría","Manizales",1
"2019 - 2",40,"Maestría","Medellín",4
"2019 - 2",40,"Pregrado","Bogotá",4
"2019 - 2",40,"Pregrado","Manizales",2
"2019 - 2",40,"Pregrado","Medellín",1
"2019 - 2",41,"Doctorado","Bogotá",1
"2019 - 2",41,"Doctorado","Medellín",2
"2019 - 2",41,"Especialización","Bogotá",7
"2019 - 2",41,"Especialización","Manizales",2
"2019 - 2",41,"Especialización","Medellín",2
"2019 - 2",41,"Maestría","Bogotá",12
"2019 - 2",41,"Maestría","Medellín",4
"2019 - 2",41,"Maestría","Palmira",1
"2019 - 2",41,"Pregrado","Bogotá",2
"2019 - 2",41,"Pregrado","Palmira",1
"2019 - 2",42,"Doctorado","Bogotá",2
"2019 - 2",42,"Doctorado","Manizales",1
"2019 - 2",42,"Doctorado","Medellín",5
"2019 - 2",42,"Doctorado","Palmira",2
"2019 - 2",42,"Especialidades Médicas","Bogotá",1
"2019 - 2",42,"Especialización","Bogotá",3
"2019 - 2",42,"Especialización","Manizales",3
"2019 - 2",42,"Especialización","Medellín",1
"2019 - 2",42,"Maestría","Bogotá",9
"2019 - 2",42,"Maestría","Manizales",1
"2019 - 2",42,"Maestría","Medellín",6
"2019 - 2",42,"Pregrado","Bogotá",4
"2019 - 2",43,"Doctorado","Bogotá",2
"2019 - 2",43,"Doctorado","Medellín",1
"2019 - 2",43,"Doctorado","Palmira",1
"2019 - 2",43,"Especialización","Bogotá",5
"2019 - 2",43,"Especialización","Manizales",5
"2019 - 2",43,"Especialización","Medellín",1
"2019 - 2",43,"Maestría","Bogotá",11
"2019 - 2",43,"Maestría","Caribe",1
"2019 - 2",43,"Maestría","Manizales",2
"2019 - 2",43,"Maestría","Medellín",5
"2019 - 2",43,"Maestría","Palmira",2
"2019 - 2",43,"Pregrado","Bogotá",2
"2019 - 2",43,"Pregrado","Manizales",1
"2019 - 2",43,"Pregrado","Medellín",1
"2019 - 2",44,"Doctorado","Bogotá",6
"2019 - 2",44,"Doctorado","Medellín",1
"2019 - 2",44,"Doctorado","Palmira",2
"2019 - 2",44,"Especialización","Bogotá",5
"2019 - 2",44,"Especialización","Manizales",4
"2019 - 2",44,"Especialización","Medellín",5
"2019 - 2",44,"Maestría","Bogotá",2
"2019 - 2",44,"Maestría","Medellín",2
"2019 - 2",44,"Maestría","Palmira",1
"2019 - 2",44,"Pregrado","Bogotá",3
"2019 - 2",45,"Doctorado","Bogotá",1
"2019 - 2",45,"Doctorado","Medellín",3
"2019 - 2",45,"Especialidades Médicas","Bogotá",1
"2019 - 2",45,"Especialización","Bogotá",9
"2019 - 2",45,"Especialización","Medellín",2
"2019 - 2",45,"Maestría","Bogotá",5
"2019 - 2",45,"Maestría","Medellín",2
"2019 - 2",45,"Pregrado","Bogotá",4
"2019 - 2",45,"Pregrado","Medellín",1
"2019 - 2",46,"Doctorado","Bogotá",5
"2019 - 2",46,"Doctorado","Medellín",4
"2019 - 2",46,"Especialización","Bogotá",3
"2019 - 2",46,"Especialización","Manizales",2
"2019 - 2",46,"Especialización","Medellín",1
"2019 - 2",46,"Maestría","Bogotá",6
"2019 - 2",46,"Maestría","Manizales",2
"2019 - 2",46,"Maestría","Medellín",2
"2019 - 2",46,"Pregrado","Bogotá",2
"2019 - 2",47,"Doctorado","Bogotá",1
"2019 - 2",47,"Doctorado","Manizales",1
"2019 - 2",47,"Doctorado","Medellín",1
"2019 - 2",47,"Doctorado","Palmira",1
"2019 - 2",47,"Especialización","Bogotá",7
"2019 - 2",47,"Especialización","Manizales",1
"2019 - 2",47,"Maestría","Bogotá",5
"2019 - 2",47,"Maestría","Manizales",1
"2019 - 2",47,"Maestría","Medellín",3
"2019 - 2",47,"Maestría","Palmira",2
"2019 - 2",47,"Pregrado","Palmira",1
"2019 - 2",48,"Doctorado","Bogotá",2
"2019 - 2",48,"Especialización","Bogotá",2
"2019 - 2",48,"Maestría","Bogotá",9
"2019 - 2",48,"Maestría","Medellín",2
"2019 - 2",48,"Maestría","Palmira",1
"2019 - 2",48,"Pregrado","Bogotá",1
"2019 - 2",49,"Doctorado","Bogotá",5
"2019 - 2",49,"Doctorado","Palmira",1
"2019 - 2",49,"Especialización","Bogotá",5
"2019 - 2",49,"Especialización","Manizales",1
"2019 - 2",49,"Maestría","Bogotá",7
"2019 - 2",49,"Maestría","Medellín",2
"2019 - 2",49,"Maestría","Palmira",1
"2019 - 2",49,"Pregrado","Bogotá",1
"2019 - 2",50,"Doctorado","Medellín",1
"2019 - 2",50,"Doctorado","Palmira",1
"2019 - 2",50,"Especialización","Bogotá",1
"2019 - 2",50,"Especialización","Manizales",1
"2019 - 2",50,"Especialización","Medellín",1
"2019 - 2",50,"Maestría","Bogotá",3
"2019 - 2",50,"Maestría","Manizales",1
"2019 - 2",50,"Maestría","Medellín",1
"2019 - 2",50,"Pregrado","Medellín",1
"2019 - 2",51,"Doctorado","Palmira",1
"2019 - 2",51,"Especialización","Medellín",2
"2019 - 2",51,"Maestría","Bogotá",1
"2019 - 2",51,"Pregrado","Bogotá",1
"2019 - 2",52,"Especialización","Manizales",1
"2019 - 2",52,"Maestría","Bogotá",4
"2019 - 2",52,"Maestría","Medellín",3
"2019 - 2",53,"Doctorado","Bogotá",1
"2019 - 2",53,"Doctorado","Medellín",1
"2019 - 2",53,"Maestría","Bogotá",1
"2019 - 2",53,"Maestría","Medellín",2
"2019 - 2",53,"Maestría","Palmira",1
"2019 - 2",53,"Pregrado","Medellín",1
"2019 - 2",54,"Doctorado","Palmira",1
"2019 - 2",54,"Especialización","Bogotá",1
"2019 - 2",54,"Especialización","Medellín",2
"2019 - 2",54,"Maestría","Bogotá",3
"2019 - 2",54,"Maestría","Palmira",1
"2019 - 2",55,"Doctorado","Bogotá",2
"2019 - 2",55,"Especialización","Bogotá",3
"2019 - 2",55,"Especialización","Medellín",2
"2019 - 2",55,"Maestría","Manizales",1
"2019 - 2",55,"Maestría","Medellín",1
"2019 - 2",56,"Doctorado","Bogotá",1
"2019 - 2",56,"Doctorado","Palmira",1
"2019 - 2",56,"Maestría","Bogotá",1
"2019 - 2",56,"Maestría","Medellín",2
"2019 - 2",56,"Maestría","Palmira",1
"2019 - 2",57,"Especialización","Medellín",1
"2019 - 2",57,"Maestría","Bogotá",2
"2019 - 2",57,"Maestría","Medellín",1
"2019 - 2",57,"Maestría","Palmira",1
"2019 - 2",58,"Doctorado","Bogotá",1
"2019 - 2",58,"Especialización","Bogotá",1
"2019 - 2",59,"Doctorado","Bogotá",1
"2019 - 2",59,"Especialización","Bogotá",2
"2019 - 2",59,"Pregrado","Medellín",1
"2019 - 2",60,"Doctorado","Palmira",1
"2019 - 2",60,"Maestría","Medellín",2
"2019 - 2",61,"Especialización","Medellín",1
"2019 - 2",61,"Maestría","Palmira",1
"2019 - 2",62,"Especialización","Manizales",2
"2019 - 2",63,"Especialización","Manizales",1
"2019 - 2",63,"Maestría","Bogotá",2
"2019 - 2",65,"Especialización","Manizales",1
"2019 - 2",65,"Especialización","Medellín",1
"2019 - 2",66,"Doctorado","Manizales",1
"2019 - 2",67,"Doctorado","Bogotá",1
"2019 - 2",68,"Doctorado","Palmira",1
"2020 - 1",20,"Pregrado","Bogotá",1
"2020 - 1",21,"Pregrado","Bogotá",21
"2020 - 1",21,"Pregrado","Manizales",9
"2020 - 1",21,"Pregrado","Medellín",4
"2020 - 1",21,"Pregrado","Palmira",1
"2020 - 1",22,"Especialización","Bogotá",3
"2020 - 1",22,"Especialización","Manizales",3
"2020 - 1",22,"Especialización","Medellín",2
"2020 - 1",22,"Pregrado","Bogotá",170
"2020 - 1",22,"Pregrado","Manizales",83
"2020 - 1",22,"Pregrado","Medellín",45
"2020 - 1",22,"Pregrado","Palmira",8
"2020 - 1",23,"Especialización","Bogotá",11
"2020 - 1",23,"Especialización","Manizales",16
"2020 - 1",23,"Especialización","Medellín",9
"2020 - 1",23,"Maestría","Bogotá",1
"2020 - 1",23,"Maestría","Medellín",1
"2020 - 1",23,"Pregrado","Bogotá",394
"2020 - 1",23,"Pregrado","Manizales",103
"2020 - 1",23,"Pregrado","Medellín",169
"2020 - 1",23,"Pregrado","Palmira",27
"2020 - 1",24,"Especialización","Bogotá",45
"2020 - 1",24,"Especialización","Manizales",16
"2020 - 1",24,"Especialización","Medellín",16
"2020 - 1",24,"Maestría","Bogotá",16
"2020 - 1",24,"Maestría","Manizales",2
"2020 - 1",24,"Maestría","Medellín",1
"2020 - 1",24,"Pregrado","Bogotá",359
"2020 - 1",24,"Pregrado","Manizales",79
"2020 - 1",24,"Pregrado","Medellín",135
"2020 - 1",24,"Pregrado","Palmira",37
"2020 - 1",25,"Especialidades Médicas","Bogotá",1
"2020 - 1",25,"Especialización","Bogotá",50
"2020 - 1",25,"Especialización","Manizales",19
"2020 - 1",25,"Especialización","Medellín",29
"2020 - 1",25,"Maestría","Bogotá",17
"2020 - 1",25,"Maestría","Manizales",8
"2020 - 1",25,"Maestría","Medellín",10
"2020 - 1",25,"Maestría","Palmira",1
"2020 - 1",25,"Pregrado","Bogotá",258
"2020 - 1",25,"Pregrado","Manizales",47
"2020 - 1",25,"Pregrado","Medellín",90
"2020 - 1",25,"Pregrado","Palmira",19
"2020 - 1",26,"Especialidades Médicas","Bogotá",1
"2020 - 1",26,"Especialización","Bogotá",53
"2020 - 1",26,"Especialización","Manizales",16
"2020 - 1",26,"Especialización","Medellín",24
"2020 - 1",26,"Maestría","Bogotá",46
"2020 - 1",26,"Maestría","Caribe",1
"2020 - 1",26,"Maestría","Manizales",7
"2020 - 1",26,"Maestría","Medellín",14
"2020 - 1",26,"Pregrado","Bogotá",184
"2020 - 1",26,"Pregrado","Manizales",29
"2020 - 1",26,"Pregrado","Medellín",62
"2020 - 1",26,"Pregrado","Palmira",17
"2020 - 1",27,"Especialidades Médicas","Bogotá",10
"2020 - 1",27,"Especialización","Bogotá",60
"2020 - 1",27,"Especialización","Manizales",11
"2020 - 1",27,"Especialización","Medellín",25
"2020 - 1",27,"Maestría","Bogotá",62
"2020 - 1",27,"Maestría","Caribe",1
"2020 - 1",27,"Maestría","Manizales",13
"2020 - 1",27,"Maestría","Medellín",22
"2020 - 1",27,"Maestría","Palmira",4
"2020 - 1",27,"Pregrado","Bogotá",126
"2020 - 1",27,"Pregrado","Manizales",14
"2020 - 1",27,"Pregrado","Medellín",23
"2020 - 1",27,"Pregrado","Palmira",15
"2020 - 1",28,"Doctorado","Bogotá",1
"2020 - 1",28,"Doctorado","Manizales",1
"2020 - 1",28,"Especialidades Médicas","Bogotá",15
"2020 - 1",28,"Especialización","Bogotá",34
"2020 - 1",28,"Especialización","Manizales",6
"2020 - 1",28,"Especialización","Medellín",19
"2020 - 1",28,"Maestría","Bogotá",65
"2020 - 1",28,"Maestría","Medellín",22
"2020 - 1",28,"Maestría","Palmira",1
"2020 - 1",28,"Pregrado","Bogotá",81
"2020 - 1",28,"Pregrado","Manizales",7
"2020 - 1",28,"Pregrado","Medellín",22
"2020 - 1",28,"Pregrado","Palmira",3
"2020 - 1",29,"Doctorado","Bogotá",2
"2020 - 1",29,"Doctorado","Manizales",1
"2020 - 1",29,"Doctorado","Medellín",2
"2020 - 1",29,"Especialidades Médicas","Bogotá",26
"2020 - 1",29,"Especialización","Amazonía",1
"2020 - 1",29,"Especialización","Bogotá",30
"2020 - 1",29,"Especialización","Manizales",1
"2020 - 1",29,"Especialización","Medellín",21
"2020 - 1",29,"Maestría","Bogotá",57
"2020 - 1",29,"Maestría","Manizales",1
"2020 - 1",29,"Maestría","Medellín",17
"2020 - 1",29,"Maestría","Palmira",1
"2020 - 1",29,"Pregrado","Bogotá",56
"2020 - 1",29,"Pregrado","Manizales",10
"2020 - 1",29,"Pregrado","Medellín",17
"2020 - 1",29,"Pregrado","Palmira",5
"2020 - 1",30,"Doctorado","Bogotá",3
"2020 - 1",30,"Doctorado","Manizales",2
"2020 - 1",30,"Especialidades Médicas","Bogotá",11
"2020 - 1",30,"Especialización","Bogotá",23
"2020 - 1",30,"Especialización","Manizales",8
"2020 - 1",30,"Especialización","Medellín",19
"2020 - 1",30,"Maestría","Bogotá",33
"2020 - 1",30,"Maestría","Manizales",3
"2020 - 1",30,"Maestría","Medellín",11
"2020 - 1",30,"Pregrado","Bogotá",44
"2020 - 1",30,"Pregrado","Manizales",8
"2020 - 1",30,"Pregrado","Medellín",12
"2020 - 1",30,"Pregrado","Palmira",1
"2020 - 1",31,"Doctorado","Bogotá",1
"2020 - 1",31,"Doctorado","Medellín",4
"2020 - 1",31,"Doctorado","Palmira",1
"2020 - 1",31,"Especialidades Médicas","Bogotá",17
"2020 - 1",31,"Especialización","Bogotá",26
"2020 - 1",31,"Especialización","Manizales",5
"2020 - 1",31,"Especialización","Medellín",17
"2020 - 1",31,"Maestría","Bogotá",41
"2020 - 1",31,"Maestría","Manizales",1
"2020 - 1",31,"Maestría","Medellín",14
"2020 - 1",31,"Maestría","Palmira",2
"2020 - 1",31,"Pregrado","Bogotá",27
"2020 - 1",31,"Pregrado","Manizales",3
"2020 - 1",31,"Pregrado","Medellín",7
"2020 - 1",31,"Pregrado","Palmira",4
"2020 - 1",32,"Doctorado","Bogotá",5
"2020 - 1",32,"Doctorado","Manizales",1
"2020 - 1",32,"Doctorado","Medellín",2
"2020 - 1",32,"Especialidades Médicas","Bogotá",10
"2020 - 1",32,"Especialización","Bogotá",18
"2020 - 1",32,"Especialización","Manizales",6
"2020 - 1",32,"Especialización","Medellín",9
